cluster_id,kelas_sawah,varietas,19880603,19880721,19880923,19890113,19890318,19890926,19891012,19900116,19900422,19900828,19901015,19910831,19920529,19920614,19920817,19920918,19921004,19921223,19930209,19930313,19930414,19930617,19930829,19930905,19930921,19931023,19931101,19940309,19940401,19940503,19940528,19940604,19940613,19940620,19940629,19940706,19940715,19940722,19940731,19940816,19940901,19940908,19940917,19940924,19941019,19941026,19941111,19941206,19941213,19941222,19950123,19950130,19950319,19950328,19950413,19950506,19950515,19950522,19950531,19950623,19950725,19950803,19950826,19950904,19950911,19951216,19960110,19960117,19960314,19960508,19960517,19960524,19960625,19960711,19960812,19960821,19960906,19960913,19960922,19960929,19961008,19961125,19961218,19970112,19970204,19970301,19970308,19970317,19970324,19970418,19970425,19970504,19970511,19970520,19970527,19970605,19970612,19970628,19970714,19970723,19970730,19970815,19970831,19970916,19970925,19971018,19971103,19971230,19980122,19980223,19980327,19980421,19980507,19980514,19980530,19980608,19980726,19980802,19981021,19981030,19990720,19990729,19990805,19990813,19990814,19990821,19990830,19990906,19990907,19990915,19990922,19991001,19991008,19991017,19991125,19991126,20000316,20000402,20000410,20000426,20000511,20000528,20000604,20000613,20000620,20000621,20000629,20000706,20000715,20000730,20000831,20000909,20001027,20001112,20001205,20001230,20010216,20010223,20010412,20010421,20010428,20010523,20010608,20010615,20010624,20010726,20010802,20010827,20010919,20010928,20020219,20020226,20020314,20020323,20020408,20020415,20020424,20020501,20020517,20020526,20020602,20020611,20020618,20020627,20020704,20020729,20020805,20020814,20020821,20020830,20020906,20020922,20021001,20021102,20021109,20021125,20021204,20021211,20030121,20030213,20030317,20030326,20030402,20030411,20030504,20030513,20030520,20030801,20031128,20040108,20040115,20040131,20040303,20040328,20040404,20040413,20040420,20040429,20040506,20040515,20040522,20040531,20040607,20040616,20040623,20040702,20040709,20040718,20040725,20040810,20040819,20040826,20040904,20040911,20040920,20040927,20041013,20041022,20041029,20041107,20041114,20041209,20041216,20050101,20050110,20050126,20050202,20050211,20050315,20050423,20050502,20050509,20050518,20050603,20050610,20050619,20050626,20050721,20050806,20050822,20050829,20050914,20050923,20050930,20051009,20051025,20051110,20051117,20051126,20060214,20060410,20060419,20060426,20060505,20060512,20060613,20060629,20060708,20060715,20060731,20060809,20060825,20060910,20060917,20060926,20061012,20061019,20061028,20061104,20061113,20061120,20061129,20061206,20061215,20070406,20070413,20070616,20070625,20070702,20070711,20070718,20070726,20070803,20070811,20070812,20070819,20070827,20070828,20070912,20070920,20070928,20071006,20071015,20071107,20071116,20071123,20071202,20080110,20080119,20080126,20080314,20080415,20080517,20080526,20080618,20080626,20080627,20080704,20080713,20080720,20080728,20080805,20080806,20080813,20080814,20080822,20080915,20080922,20080930,20081001,20081016,20081017,20081102,20090121,20090221,20090309,20090310,20090317,20090325,20090326,20090402,20090418,20090427,20090504,20090513,20090528,20090605,20090614,20090621,20090731,20090816,20090817,20090901,20090909,20090917,20090918,20090925,20091012,20091019,20091020,20091027,20091105,20091206,20091207,20100124,20100208,20100209,20100216,20100225,20100304,20100313,20100320,20100405,20100507,20100703,20100719,20100827,20100921,20101023,20101115,20110127,20110211,20110219,20110417,20110510,20110519,20110526,20110604,20110611,20110620,20110713,20110722,20110814,20110830,20110908,20111001,20111017,20111102,20111111,20111118,20111127,20111213,20120105,20120206,20120215,20120325,20120410,20120419,20120426,20120521,20120528,20120606,20120613,20120622,20120629,20120708,20120724,20120809,20120825,20120901,20120910,20120917,20121012,20121019,20121028,20121113,20121120,20121206,20121222,20130123,20130208,20130217,20130312,20130321,20130328,20130413,20130414,20130422,20130429,20130516,20130531,20130624,20130625,20130702,20130719,20130727,20130803,20130804,20130811,20130812,20130820,20130827,20130828,20130904,20130905,20130912,20130913,20130920,20130928,20130929,20131006,20131007,20131014,20131015,20131022,20131023,20131030,20131031,20131107,20131123,20131201,20131210,20131218,20131226,20140220,20140227,20140228,20140307,20140308,20140315,20140316,20140324,20140331,20140401,20140416,20140424,20140425,20140502,20140503,20140510,20140511,20140518,20140519,20140527,20140603,20140604,20140612,20140620,20140628,20140705,20140706,20140721,20140722,20140729,20140730,20140806,20140807,20140814,20140815,20140823,20140830,20140831,20140907,20140908,20140915,20140916,20140923,20140924,20141001,20141002,20141009,20141010,20141017,20141018,20141025,20141026,20141102,20141103,20141119,20141126,20141220,20141221,20150105,20150106,20150122,20150129,20150206,20150207,20150215,20150222,20150302,20150310,20150318,20150326,20150327,20150411,20150412,20150420,20150428,20150505,20150506,20150513,20150514,20150521,20150522,20150529,20150530,20150614,20150622,20150623,20150630,20150701,20150708,20150716,20150717,20150724,20150725,20150801,20150802,20150817,20150826,20150902,20150903,20150910,20150911,20150918,20150919,20150927,20151004,20151012,20151013,20151020,20151021,20151028,20151029,20151105,20151113,20151114,20151121,20151122,20151129,20151208,20151223,20151224,20160108,20160109,20160116,20160117,20160217,20160218,20160226,20160312,20160313,20160320,20160328,20160405,20160413,20160429,20160430,20160507,20160508,20160524,20160616,20160617,20160624,20160625,20160702,20160703,20160710,20160718,20160719,20160727,20160803,20160804,20160811,20160812,20160819,20160820,20160827,20160828,20160904,20160905,20160912,20160929,20161006,20161015,20161030,20161108,20161116,20170110,20170111,20170118,20170219,20170227,20170228,20170308,20170401,20170409,20170416,20170417,20170425,20170502,20170511,20170518,20170519,20170526,20170604,20170611,20170612,20170619,20170620,20170627,20170628,20170705,20170713,20170721,20170722,20170730,20170806,20170807,20170814,20170815,20170822,20170823,20170907,20170908,20170915,20170916,20170923,20171001,20171009,20171018,20171025,20171103,20171110,20171111,20171204,20180222,20180302,20180310,20180311,20180318,20180319,20180326,20180403,20180404,20180411,20180419,20180420,20180427,20180428,20180429,20180505,20180506,20180513,20180514,20180521,20180522,20180529,20180530,20180606,20180607,20180614,20180615,20180623,20180630,20180701,20180708,20180709,20180713,20180716,20180717,20180724,20180725,20180801,20180802,20180809,20180810,20180817,20180818,20180825,20180826,20180902,20180903,20180910,20180911,20180918,20180926,20180927,20181004,20181005,20181013,20181020,20181021,20181028,20181114,20181121,20181215,20190104,20190108,20190201,20190202,20190209,20190217,20190218,20190223,20190225,20190226,20190305,20190313,20190321,20190322,20190329,20190330,20190404,20190406,20190407,20190409,20190415,20190419,20190422,20190423,20190429,20190430,20190504,20190508,20190509,20190514,20190517,20190519,20190524,20190525,20190529,20190601,20190608,20190609,20190610,20190613,20190617,20190618,20190623,20190625,20190626,20190628,20190703,20190704,20190708,20190711,20190712,20190713,20190718,20190720,20190723,20190727,20190728,20190802,20190804,20190805,20190807,20190812,20190813,20190817,20190820,20190821,20190822,20190827,20190828,20190829,20190901,20190905,20190906,20190911,20190913,20190914,20190916,20190921,20190922,20190926,20190929,20190930,20191001,20191006,20191008,20191011,20191015,20191016,20191021,20191023,20191024,20191026,20191031,20191101,20191105,20191108,20191109,20191110,20191115,20191116,20191117,20191124,20191125,20191130,20191202,20191203,20191210,20191211,20191218,20191219,20191220,20191227,20191230,20200114,20200119,20200120,20200124,20200127,20200128,20200203,20200204,20200213,20200218,20200223,20200229,20200314,20200315,20200316,20200319,20200329,20200331,20200403,20200409,20200413,20200417,20200418,20200423,20200424,20200508,20200510,20200523,20200527,20200604,20200607,20200611,20200612,20200617,20200620,20200627,20200628,20200702,20200705,20200712,20200714,20200717,20200721,20200722,20200727,20200729,20200730,20200801,20200806,20200807,20200814,20200815,20200821,20200822,20200823,20200826,20200830,20200831,20200905,20200907,20200908,20200910,20200915,20200916,20200920,20200923,20200924,20200930,20201001,20201002,20201015,20201020,20201030,20201110,20201114,20201118,20201119,20201205,20201220,20201224,20210202,20210215,20210227,20210303,20210318,20210319,20210324,20210327,20210403,20210404,20210408,20210412,20210413,20210419,20210420,20210423,20210427,20210503,20210505,20210513,20210514,20210518,20210521,20210522,20210529,20210530,20210602,20210606,20210607,20210615,20210622,20210627,20210630,20210702,20210707,20210708,20210709,20210712,20210717,20210724,20210725,20210727,20210801,20210802,20210806,20210810,20210811,20210816,20210817,20210818,20210821,20210825,20210826,20210831,20210902,20210910,20210918,20210919,20210920,20210925,20210927,20210930,20211005,20211012,20211013,20211020,20211021,20211025,20211106,20211109,20211113,20211119,20211122,20211129,20211130,20211208,20211209,20211224,20220108,20220125,20220202,20220217,20220226,20220227,20220304,20220305,20220313,20220314,20220329,20220330,20220403,20220406,20220408,20220413,20220414,20220415,20220418,20220422,20220503,20220508,20220513,20220516,20220518,20220524,20220528,20220602,20220610,20220612,20220618,20220622,20220629,20220702,20220703,20220707,20220711,20220712,20220719,20220720,20220722,20220727,20220801,20220804,20220805,20220806,20220811,20220812,20220816,20220819,20220820,20220821,20220826,20220829,20220906,20220913,20220914,20220915,20220925,20220929,20221007,20221031,20221117,20221125,20221209,20221210,20221211,20221218,20221219,20221221,20230112,20230221,20230304,20230309,20230314,20230317,20230324,20230325,20230326,20230408,20230409,20230410,20230412,20230418,20230423,20230425,20230426,20230503,20230504,20230512,20230513,20230518,20230519,20230520,20230523,20230526,20230527,20230528,20230602,20230604,20230605,20230612,20230613,20230617,20230620,20230621,20230622,20230627,20230628,20230706,20230709,20230712,20230715,20230717,20230722,20230723,20230727,20230730,20230731,20230801,20230805,20230806,20230807,20230808,20230810,20230815,20230816,20230821,20230823,20230824,20230826,20230827,20230831,20230901,20230905,20230908,20230909,20230910,20230915,20230916,20230917,20230920,20230923,20230924,20230925,20230928,20230930,20231002,20231003,20231005,20231010,20231011,20231015,20231018,20231019,20231020,20231026,20231027,20231030,20231103,20231104,20231111,20231112,20231119,20231120,20231121,20231126,20231205,20231209,20231213,20231214,20231218,20231219,20231221,20231222,20231223,20231224,20231230,20240128,20240131,20240212,20240215,20240216,20240217,20240224,20240319,20240323,20240326,20240327,20240402,20240403,20240404,20240411,20240419,20240420,20240422,20240427,20240428,20240502,20240505,20240506,20240507,20240512,20240513,20240514,20240517,20240521,20240522,20240527,20240529,20240530,20240601,20240606,20240607,20240611,20240614,20240615,20240616,20240621,20240622,20240626,20240630,20240701,20240706,20240708,20240709,20240711,20240716,20240717,20240721,20240724,20240725,20240726,20240731,20240802,20240805,20240809,20240810,20240815,20240817,20240818,20240820,20240825,20240826,20240830,20240902,20240903,20240904,20240909,20240911,20240914,20240918,20240919,20240926,20240927,20240929,20241004,20241005,20241009,20241012,20241013,20241020,20241021,20241024,20241028,20241029,20241105,20241108,20241113,20241114,20241121,20241223,20250107,20250125,20250206,20250305,20250306,20250308,20250313,20250314,20250402,20250406,20250407,20250409,20250412,20250414,20250422,20250427,20250429,20250430,20250501,20250507,20250508,20250512,20250516,20250606,20250618,20250621,20250626,20250701,20250703,20250704,20250711,20250716,20250718,20250719,20250720,20250721,20250726,20250727,20250728,20250731,20250804,20250805,20250807,20250810,20250815,20250820,20250821,20250827,20250904,20250905,20250906,20250909,20250913,20250914,20250921,20250922,20250924,20250929,20251007,20251008,20251009,20251014,20251015,20251016,20251019,20251101,20251124,20251125,20251202,20251210,20251223,20260102,20260220,20260309,20260313,20260315,20260316,20260317,20260323,20260328,20260401,20260402,20260407,20260409,20260410,20260412,20260417,20260418,20260424,20260425,20260426,20260502,20260503,20260504,20260507,20260511,20260512,20260514,20260517,20260519,20260520,20260527,20260528
