cluster_id,kelas_sawah,varietas,date,sensor,evi,ndvi
-2063126117,sawah,Rojolele Srinuk,20000528,Landsat-5,0.1482463641103413,0.3420863834120585
-2063126117,sawah,Rojolele Srinuk,20000604,Landsat-5,0.19192215036046736,0.42618124133453267
-2063126117,sawah,Rojolele Srinuk,20000613,Landsat-5,0.22536303720938247,0.5008256462012941
-2063126117,sawah,Rojolele Srinuk,20000620,Landsat-5,0.24686183314133298,0.5433639816327033
-2063126117,sawah,Rojolele Srinuk,20000621,Landsat-7,0.26275493144031487,0.5373332777412603
-2063126117,sawah,Rojolele Srinuk,20000629,Landsat-5,0.3685172453990111,0.6424197856719498
-2063126117,sawah,Rojolele Srinuk,20000706,Landsat-5,0.3908550719783085,0.7278514732137336
-2063126117,sawah,Rojolele Srinuk,20000715,Landsat-5,0.5027142969245502,0.7762236667964324
-2063126117,sawah,Rojolele Srinuk,20000831,Landsat-7,0.31905737519264227,0.5027356296777725
-2063126117,sawah,Rojolele Srinuk,20001027,Landsat-7,0.2651444291709638,0.4241713946955628
-2063126117,sawah,Rojolele Srinuk,20001112,Landsat-7,0.4374844317059116,0.5020635010022421
-2063126117,sawah,Rojolele Srinuk,20001205,Landsat-7,0.4775555704010061,0.7786844158833502
-2063126117,sawah,Rojolele Srinuk,20001230,Landsat-7,0.5201736446395451,0.6791959191543042
-2063126117,sawah,Rojolele Srinuk,20010216,Landsat-7,0.24937096244104437,0.2273942563725051
-2063126117,sawah,Rojolele Srinuk,20010223,Landsat-7,0.1611270525039006,0.3237656731330431
-2063126117,sawah,Rojolele Srinuk,20010412,Landsat-7,0.14719458082718678,0.37429382167735775
-2063126117,sawah,Rojolele Srinuk,20010421,Landsat-7,0.2375423554481147,0.46506269948518014
-2063126117,sawah,Rojolele Srinuk,20010428,Landsat-7,0.28306240904905405,0.6006457767846378
-2063126117,sawah,Rojolele Srinuk,20010608,Landsat-7,0.33680206460864354,0.585194745264286
-2063126117,sawah,Rojolele Srinuk,20010615,Landsat-7,0.32635801518767776,0.5504419649133011
-2063126117,sawah,Rojolele Srinuk,20010624,Landsat-7,0.40527730113707966,0.5590188252347736
-2063126117,sawah,Rojolele Srinuk,20010726,Landsat-7,0.39118891686574114,0.6061723061200059
-2063126117,sawah,Rojolele Srinuk,20010802,Landsat-7,0.3674518009219656,0.5992787466686288
-2063126117,sawah,Rojolele Srinuk,20010827,Landsat-7,0.3173173912500444,0.48925028806377163
